filename,path,channels,depth,height,width,spacing_z,spacing_y,spacing_x
sub-OAS31013_ses-d1656_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31013/ses-d1656/sub-OAS31013_ses-d1656_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31013_ses-d0628_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31013/ses-d0628/sub-OAS31013_ses-d0628_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31013_ses-d1656_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31013/ses-d1656/sub-OAS31013_ses-d1656_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31014_ses-d1363_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31014/ses-d1363/sub-OAS31014_ses-d1363_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31014_ses-d2235_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31014/ses-d2235/sub-OAS31014_ses-d2235_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31014_ses-d1363_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31014/ses-d1363/sub-OAS31014_ses-d1363_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31014_ses-d3555_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31014/ses-d3555/sub-OAS31014_ses-d3555_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31014_ses-d2235_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31014/ses-d2235/sub-OAS31014_ses-d2235_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31014_ses-d3555_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31014/ses-d3555/sub-OAS31014_ses-d3555_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0041/sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0045/sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0041/sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0469/sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0041/sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1208/sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0041/sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1606/sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0041/sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2397/sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0041/sub-OAS31018_ses-d0041_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2398/sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0045/sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0469/sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0045/sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1208/sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0045/sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1606/sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0045/sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2397/sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0045/sub-OAS31018_ses-d0045_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2398/sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0469/sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1208/sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0469/sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1606/sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0469/sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2397/sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d0469/sub-OAS31018_ses-d0469_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2398/sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1208/sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1606/sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1208/sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2397/sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1208/sub-OAS31018_ses-d1208_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2398/sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1606/sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2397/sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d1606/sub-OAS31018_ses-d1606_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2398/sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2397/sub-OAS31018_ses-d2397_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31018/ses-d2398/sub-OAS31018_ses-d2398_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31019_ses-d0076_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31019/ses-d0076/sub-OAS31019_ses-d0076_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31019_ses-d1370_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31019/ses-d1370/sub-OAS31019_ses-d1370_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0083_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0083/sub-OAS31020_ses-d0083_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0084_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0084/sub-OAS31020_ses-d0084_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0083_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0083/sub-OAS31020_ses-d0083_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0537_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0537/sub-OAS31020_ses-d0537_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0083_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0083/sub-OAS31020_ses-d0083_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0651_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0651/sub-OAS31020_ses-d0651_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0083_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0083/sub-OAS31020_ses-d0083_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d1475_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d1475/sub-OAS31020_ses-d1475_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0084_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0084/sub-OAS31020_ses-d0084_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0537_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0537/sub-OAS31020_ses-d0537_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0084_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0084/sub-OAS31020_ses-d0084_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0651_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0651/sub-OAS31020_ses-d0651_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0084_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0084/sub-OAS31020_ses-d0084_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d1475_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d1475/sub-OAS31020_ses-d1475_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0537_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0537/sub-OAS31020_ses-d0537_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0651_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0651/sub-OAS31020_ses-d0651_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0537_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0537/sub-OAS31020_ses-d0537_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d1475_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d1475/sub-OAS31020_ses-d1475_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d0651_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d0651/sub-OAS31020_ses-d0651_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31020_ses-d1475_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31020/ses-d1475/sub-OAS31020_ses-d1475_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31021_ses-d0049_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31021/ses-d0049/sub-OAS31021_ses-d0049_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31021_ses-d1318_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31021/ses-d1318/sub-OAS31021_ses-d1318_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31021_ses-d0049_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31021/ses-d0049/sub-OAS31021_ses-d0049_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31021_ses-d2281_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31021/ses-d2281/sub-OAS31021_ses-d2281_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31021_ses-d1318_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31021/ses-d1318/sub-OAS31021_ses-d1318_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31021_ses-d2281_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31021/ses-d2281/sub-OAS31021_ses-d2281_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31022_ses-d0089_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31022/ses-d0089/sub-OAS31022_ses-d0089_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31022_ses-d0896_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31022/ses-d0896/sub-OAS31022_ses-d0896_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS31023_ses-d0225_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS31023/ses-d0225/sub-OAS31023_ses-d0225_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
